text	category
 Eeeswara njn mAthraano edakedak vann nokane	unknown_state 
 Adipoli   പടം #ഒടിയൻ Istam	Positive 
 avasanathe aa idi yente ikka polichu  Love you ikka	Positive 
 Madhu Raj kathiyyum abhram anu powli	Mixed_feelings 
 Maduraraja trailer erangiyapo  veendum kaanan  vannavar undel evide likiko	unknown_state 
 ente ponno trailer kanditt padam oru 5 manikoor ulla poole	Negative 
 Movie hit akum enn urappulavar hit like	unknown_state 
 Madura raja  vere level padam annu	Positive 
 Ekka polichu monaa  megastar kiii jaiiii	Positive 
 Ethu pollickum 2 days kondu 1 millon pulimuragan 3 days edathu 1 million adikkan  Ekka da	Positive 
 Ini idikkano sire vnda urutta	unknown_state 
 Moving to 700K views & 50K Likes	unknown_state 
 L A L E T T A N   RAJUVETTA making oru raksha illya... Can't Wait......!!!!!!!!!!!!!!!!!!	Positive 
 Ekkkaaaaa .... Kaathirunath veruthe aayillaaa ... Heavy item .. Ekka fans hit the button ..	Positive 
 mammokka kidukkum .. katta waiting	Positive 
 New 100cr malayalam move. Ikka massss	Positive 
 It is a Malayalam movie?..! Upper bahubali ..no more words mammokka	not-malayalam 
 Ikka vere level Mass bgm pwli  Ikka mwth	Positive 
 E teammil ulla arke  phone number kittuvo	unknown_state 
 THE FACE OF INDIAN CINEMA Megastar Mammooka	not-malayalam 
 Nte ikkaa ethu kandittum kandittum mathiyavunnilllaaaaaa Polichu ikkkaaaaaaaaaaaa	Positive 
 Love mohanlal from andhra mb fans	not-malayalam 
 Ambujakshante kadha..... Pora.... Lucifer trailer kandapol kittuna oru punch illa...  ennirunalum ikkayude padavum nalla reethiyil vijayikate.. Ennu	Mixed_feelings 
 Ikka ingale nammude chunkane........Love You Ikkkaaa	Positive 
 prachitehlan uffff.......................songil kandu kaliyakkiyavarkokke yulla marupadiyayirikkunnu ee trailer	unknown_state 
 Avasanam Romante oru Superman punch	Positive 
 Evide mamookka yude fans undo undankil like adi	unknown_state 
 Lalettan polichu kidilam I am waiting  all lalettan fans	Positive 
 HI FRIENDS. PLEASE SUBSCRIBE AND SUPPORT MY NEW CHANNEL PROMOTING ONLY LALETTAN VIDEOS .	not-malayalam 
 Rajuvettan mass ...lalettan kola mass  Ndhaa parayaa lleaa njan onnoode kandechum varaam....	Positive 
 Veré level	Positive 
 RAJA SOLLARUTHAN SAEVA . SAIYARATHU MATTUM THAN SOLLVAAA🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰	not-malayalam 
 Ettan fan aaanu but nallathu kandal nallathanu ennu thanne parayum.....ikka mass aaayittund ....ithu pwolikkum	Positive 
 njan oru ikka fanannengilum lalettan onnam polikatte	Positive 
 Madhuraraj teaser kidu Lucifer kandittu venam feedback tharannnnn vegam kothupikkathe iduvvo	Positive 
 lalettan faana big fan ennalum ikkanem ishtaa we r waitting	Positive 
 Eth nammuk ikka fansinu oru pwoli pwolikkanam....	Positive 
 #1 ON TRENDING  2M + Views  177k likes  One name Megastar Mammootty	not-malayalam 
 Guest role anenkillum mammooka poliyannu	Positive 
 Like adichoo makkkallle trailer ore *pwoli*	unknown_state 
 Happy birthday mammokka  Trailer kidu padam thakarkkum	Positive 
 Angane malayalikal vishuvinu padakkam pottikkan pokuva	unknown_state 
 Facebook trailer kandu youtube trailer kandavar like here	unknown_state 
 Urutaam enna dialogue parayenda tone sheriyalla. Athava Namak avane urutaam oru funny dialogue.	Mixed_feelings 
 5 pravishyathil kooduthal thavana video kandavar like adi	unknown_state 
 Bilal John kurishingal nte Eratta sahodhran	unknown_state 
 Lalettan itra look il ee aduthengum kanditilla	Positive 
 0:49 il varunna acress ine ethoo cinema yil kanda orma.. ethayirunnu?🤔	unknown_state 
 Nammade trailer iniyum reach aakaan undu. Maximum time kanuka. Maximum iniyum Share cheyyuka	unknown_state 
 Crossed neeralee viewers within 1 day	unknown_state 
 Cmnt idan vannathaaa 385 aayi appazhekkum	unknown_state 
 1:00 kuttiye freezer pootiyittirikunnu ennu thonunu	unknown_state 
 Mammmukkkkaa pwoly ! Bike stunt isto undegil vaa makkkle nammle chanlot !	Positive 
 Ettan mass anneee.....Nala orginal paka mass	Positive 
 Ayyyooo ika ithil gust roll aanooo	unknown_state 
 ADDICTED .SMASHING REPLY BUTTON NOW :)	not-malayalam 
 Vineeth ettan produce cheyyunna   film vere enth nokana	Positive 
 Evide Lucifer  nte trailer rocord nte aduthu polum kandilla	unknown_state 
 Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa🤔	Mixed_feelings 
 Sudappikal kuttathode vannu thalli thalli thurimezhugunundallloooo	Negative 
 I am Srilanka. Love lalu ....	not-malayalam 
 Marana maaas ....I am waiting for odiyan	Positive 
 Rajuvettan pwolichu .. ini abhinayikkan time illathavuo	Mixed_feelings 
 Maranamass  lalettan kasari ini March 28 vare waitchayyanamallo	Positive 
 Onte oru ikkayum kunjikayum muttamurianss of the country	Negative 
 Padam flop aakumenn  thoonunnavarkk like adikkanulla sthalam..	unknown_state 
 I like u sir u my Ysr	not-malayalam 
 Super movie.. undayum illa oru andiyum illa	unknown_state 
 Ejjathi ..  Item.... Lalettanum fansum pwolikmmmmm	Positive 
 Degrade cheyyunna narikale ningalku asuya Undo ulladukondavum dislike Pedichoo kurippeleee	Negative 
 TamilNadu Megastar Fans Like Pannu	not-malayalam 
 Tgf	unknown_state 
 Raja odiyante first day record thagarkum ennullavar like	unknown_state 
 Hindukalaka ivan mahi ravanan islamil ivana ibilis yena parayum christanikalka idayil ivana oru pera oluu LUCIFER	unknown_state 
 Super movie ella arum kananam   Suraj robo  combinations kalakki  Vathyasthamaya oru anubhavam	Positive 
 103k likes within 36 minutes Ufff pwoli lalettaaa...  Waiting #Mamookka_fan	Positive 
 VAADA scene 1:51 veendum kaanaan vendi maathram vannavar oru like  adiche	unknown_state 
 Padam kantavera onu like addiiiee aaa	unknown_state 
 Puli murukan . Ithokke enth	Mixed_feelings 
 Hindukalk Ivan mahiravanan Islaminu Ivan ibilis ennu parayum Christianikalkidayil ivanu oru pere ullu LUCIFER... Goosebumps....	unknown_state 
 kk anu   stunt #ptr ishtam ikka   stry	unknown_state 
 Maranamass waiting April 12 Madhura raja day	not-malayalam 
 #Lucifer Cinema Kandittu Vannavar Arokkeyundu...Nice Movie  Claimax Vere Level	Positive 
 Lucifer rajaudea appan ayyi varum ennu thoonunavar like adeee	unknown_state 
 Dislike adikkan vanna aattan paansinu naduviral നമസ്കാരം	Negative 
 Buildup mathrum avaruthu ... Padam super aya mathiyayirunnu..bros	Mixed_feelings 
 Oru reksheyum illa kandittu oru tamil padam feelings	Positive 
 Njaan mammoka faan aayi... laletta aaa pazhashirajayum chathiyan chanduvum oke onnu poyi kaanu...	Negative 
 Dislike count kootan budhimuttuna chila aalukal	Negative 
 Trailer kandavar thanne veendum kure kande treding il nilanirthan sremikunnu..ennal views keyarunnum ella..etheppo madhuraraja kke kittiya views polum ella	unknown_state 
 Last oru palli kaanikkunnille athu eetha place	unknown_state 
 Waiting     8	not-malayalam 
 Rahumanaaa ne polikkadaaa... My dear class mate🥰	Positive 
 Any Malayalam people like hit	not-malayalam 
 Superb movie	not-malayalam 
 Kalakki ithu box ofice aaghosham aayirikkum	Positive 
 0:15 sec..... Ho... Romanchification... Ikka pattu padi thimirkkum...	Positive 
 Just 30 minutes 150 k viewers raja ezayalattupollumilla	unknown_state 
 ee video onnu kandu support chaiuka	Positive 
 Ente ponno ah sound🥰🥰 poli poli🤘	Positive 
 Ambo ethele mamootede lookene vadakan veeraghadha poleyille	unknown_state 
 Thirunathe vullym ninda jappan sema payangarama yosikiringa	not-malayalam 
 Chilapo Tovino nu Superstar Pathavi Nedi kodukaan pokunna chithram	Positive 
 Padam motham twistukal aayirikkumennathil samshayamilla	Positive 
 Lalettaaa pwolich..... Ntammow Katta waiting..... Lalettaaaaaaaaa	Positive 
 Padam kidu mooneee kaanan marakkalle ethupole padam kandillegill you is bad man	Positive 
 Directed by Prithviraj Sukumaran  idhu pwolikkum	Positive 
 release date maatiyowaiting  ikka ishtam	unknown_state 
 Lucifer um madhura rajayum  block buster film avatte........	Positive 
 What a trailer. Amazing  ഇത് കലക്കും.	Positive 
 inni kure peru varum njn lalettan fan annu.....athanu ethanu sho🤣🤣🤣🤣	unknown_state 
 Mahaa avathaaram piravi edukkan ini 19 naal	unknown_state 
 Ee teaserinu Amal Paul linte filmum aayi saamiyam thonnunavar like adikku	unknown_state 
 Njan ഇക്ക fan aanu	Positive 
 Oru thavanayil kooduthal like adikkan pattuo	Positive 
 Ithu award padam aano full slow aanallo	Negative 
 Bgm oru rakshaym ilaa. Eppolm mammokaye kateelalo	Mixed_feelings 
 Ethena makkalee item ane paranal raja	unknown_state 
 Ente ammoo.... Aaa super man punch undallo ...Ijjathi item.....	Positive 
 My lalatta aaaaaaàa IAM waiting	not-malayalam 
 Lucifer trailer 2020 kanunnavar undo like here	unknown_state 
 Sheenam trailer.ee keleavan ed nirthaana aayille	Negative 
 Pwolikum muthee Unda EID MUBARAK تقبل الله منا ومنكم صالح الاعمال عيد مبــــــــــــــــــــارك   IKKA FANS LIKE ADICH POTTIKK	Positive 
 DISLIKE ADICHAVARK  IRIKKATTEE  ORU  KUTHIRA PAVAN......*ejjathi ooolatharam	Negative 
 Kazhinha 8 kollam mai ee peru kelkunnu.. but 5 kollamai kathirippum....athu vere levelil	Positive 
 Thrissur baasha athra pora ennu trailer Kanda ppl enikku thonni ningalko?	Negative 
 Mass kolla mass etra vattam kandu enne areyella .	Positive 
 Kollaam pakshe lucifernte athrak ethilla urappaanu	Mixed_feelings 
 Mammukka yude unda kaaanan wait cheyunnavar like adikku	unknown_state 
 Moonu divasam no 1 trending on youtube	Positive 
 Unni mukundante courier maatan povunna movie aarikum mamankam	Positive 
 Is movie se illuminati cast ko badaba dena h	not-malayalam 
 Padam kanditte ite kanan vannavar like poduu.	unknown_state 
 Anu sithara & kaniha menon നായികമാർ........ Lovable...... and mammookka is always KING	Positive 
 Ithu trailer pole illa oru teaser.. Enthayalum sambhavam kidukki... Waiting...	Positive 
 Surajettante character kurachu prayam Ulla aal ayathu kondu dubbing il on nude sredhikamayirunnu.. Other ways kiduu....	Mixed_feelings 
 Mohanlal n ee veruppikal  nirtikuude... Enth kaaanichalum   stuthi  paadan kure koonathile  pans.....	Negative 
 entammachiii... njaan Mammoottykkaane kaanaan vendi maathramaanu ee trailer kandathu...	unknown_state 
 Ithinte munpil raja veezum. Release date maattikko raja	Negative 
 likes innale 175+k undayirunnilla in engane kuranjhu	unknown_state 
 Tovino yil oru villain mannakunathu enk mathramano?	unknown_state 
 Ellarum sradhicho ennariyilla pakshe enikk ee trailer adichappol 10 same trailers vannu ithokke aarude paniyaa	unknown_state 
 Mamooka grls fans evde hit like	unknown_state 
 Mammoka polichu.  .. Onnum parayaanilla.. The king of Indian cinema Mammoka	Positive 
 Romagam mammooka nigale ennum young anna..	Positive 
 Sunny chechiyee kannan vannavar like adi...	unknown_state 
 Lucifer trailor 8.5 m pakuthi enkilum aavuo	unknown_state 
 Tovino mass alle eeee filmum adpoli aaakum  Oru rakshayum illa tovino mass aaam	Positive 
 ಕನ್ನಡದಲ್ಲಿ ದಯವಿಟ್ಟು Dub ಮಾಡಿ.. ಮೋಹನ್ ಲಾಲ್ ಅಭಿಮಾನಿ from Karnataka... Mohan lal fan..  Best wishes to Lucifer team..	not-malayalam 
 Mass pora..lag anu alo... trailer um padavum...be careful	Negative 
 Thakarthu Jayettaa..  katta waiting for Pullu Giri n Team	Positive 
 Mamangam Release date mattiyo ???  Wikipedia  il December 12 ??????	unknown_state 
 Guest role aanu ..athinu eni valiya thallu venda....	Negative 
 Onnum parayan illa polich adakki mammookka	Positive 
 youva thara nirayil eni yeattavum muzhangi keelkkunnath tovinoyude Peru aayirikkum...	Positive 
 Film kandu.....Nalla movie aan dharyam ayi book cheythoolu🤗	Positive 
 Gopisunder pulimurukan eduthappozulla music padangal onnum marnnittia...engu rajayil eathinilkumbazum..elllam oruikalkudui avatharippikunnondu	Negative 
 Trailer pwoli ............... .25	Positive 
 Trailer...kozhapila.....cinemayum nallatai vernam....pritvirajine viswasam Anu....but murali gopy story ayond Oru pedi	Mixed_feelings 
 Video kanunnathu munne comments aanunokye  ath kndple video sPrb aavummnnuthonni  powli  kAtta waiting fOr LUCIFER	Positive 
 This movie deserve double Oscar	not-malayalam 
 Surajettane kndappol ravanaprabhuvile varyar ammavane ormma vannavarundo	unknown_state 
 Katta waiting lalettaaaaa2' nd on trending kuwait	Positive 
 Who else after mamankam trailer 🥰	not-malayalam 
 Oru rekshayum illa......katta waiting......mathukutty mike kondu maathram alla camera kondum njettichu kalanjirikkunnu	Positive 
 Black t-shartil iruttinte maravil oro  scenilum  kanunath rajuyettanu	unknown_state 
 Thallu vidunna moopanu pakaram appan  Daddy girija  Peter hein fight ( parannadi) Pulikk pakaram patti  Pinne mainayum same costume (Anushree)  .	Negative 
 Kgf movie kanda pola oru feel..... Endhayalum laleta kalakki	Positive 
 Cinemakal koodumthorum age kuranju varuvanalloo.. Kidu look..  HBD IKKA	Positive 
 Mamangam marana mass akum allathe pinne	Positive 
 Ithu njangal polichadukkum. Love you latetta.....	Positive 
 Raja trailer nu oru pulimurugan touch.. #goosebumps	Positive 
 Raju ettan kurve  nallonm thonnunde	Negative 
 Oru njettalum illa romanjavum illa ayye	Negative 
 Gunddaa rashtriyum.... Swandammmm raksthasakshikkaleaa enddakorkkk kaananddaa padam	unknown_state 
 Ittychante Vakka Oru Simple Vedikatte  Ufff  Adi Makkale Like	unknown_state 
 Padam kand trailer kanuvan vannvar undo..poli film	Positive 
 Nairmare vendannu paranja Kallamark kanich koduk ...Nairmarude karuth...lalettan and prithivi...tholpikkanam ee electinu....	Negative 
 Lalaten fan onnu ange like poratta	unknown_state 
 Voiceatokke ikka kasargod muthal tirupanantapuram vare	unknown_state 
 Dei hard ikka Fan's like here	not-malayalam 
 Saathana vellan kelpulla rajavu ennu thonnunnavar like adi.	unknown_state 
 Mammookka  love you ikkayanu loka ithihasa nayakan kolakomban...	Positive 
 Dislike adikkunnna 12 k kundanmare poyi ooombikkolu adhey nadkkuuu nanamkettttav hijadagal	Negative 
 lalettan screen presence 100 percent in trailer. Lalettan politics and actionil thakarkkum ennullavar like adi........	Positive 
 Last oottam kanddo makkale onnum parayaan illa aaa face lle mattam anergy uff powlikkum ikkaaa	Positive 
 Pala bgm um ketta pole thonnunundelum kidu feel	Mixed_feelings 
 Polichu  Pakka Oru Telugu Thriller Movie Pole Und.. Enthayalum Lucifer Theater Polichadukkam...	Positive 
 Vysakh etta padam kandu  oru raksheyum illaa  powliii Ningal marnamassalla athukkum mele aan Waiting for #Minister Raja	Positive 
 Annnnnnooii oru rakshem ella pwoliiiiiino words	Positive 
 Kidu energetic trailer     dislike adikkanum venam oru manakkatti	Positive 
 Lucifer kanduu..... Thatikootuu padam....no story aake ulath kore vedivepum bombidilum..... Kashtmm thane.....	Negative 
 aaa dislike adicha poorimakkalude ammakku mohanlal anu adichu kodukkunnadu tonnunnu	Negative 
 Njan kandu  Mammooka ithan.. Da dhamu ni tirnnada	unknown_state 
 Tovinokk Rahul Gandhide oru chaaya kaachal 🤔🤔🤔🤔	unknown_state 
 Padam kndit vndum trailer kanumpo veror feel	Positive 
 Iam from andra  I like malayalam movies	not-malayalam 
 laletta na pole orale ullu malayalikalude ahagaramaya mohnlal	Positive 
 Mamooka Dulquerinde Bappa anno adho chettano🥰	unknown_state 
 Marana mass waiting for #Madhura raja	not-malayalam 
 Ithu pradheekshikuna ....pole avilla ...padam avarage ...	Mixed_feelings 
 Youtube enagne  hang akathirikkum .korach koodiya item alle vannikkn	Positive 
 Pulimurugan copy adi pole ind stund seen ellam	Mixed_feelings 
 Ee vishuvinu Madhura Rajayude oru Madhura കണി....  By a Lalettan Fan	Positive 
 38000000 viewrs oh my goddddddddddddddddd  megastar the gr8	Positive 
 Sir hindi movie nhi he kya 🤔🤔🤔	not-malayalam 
 Trailer pora..Oru pathu kollam mumbulla tamil cinemade trailer polund	Negative 
 Oru 10 thavana kandu	Positive 
 Mammukka oru rakshayumilla. Mammukka mass ....	Positive 
 trailet ingana.appo cinema enganayundanne parayano... katta waiting..KL 40 fans	Positive 
 Orumathiri tamil mass padam pole thonnunu...daivam noke parangu politiciansne oke ingane thalapathuvekkunne aavishamillatha hype alle ???.	Mixed_feelings 
 Entee ponn ettaaa..... 1:50 ullayaa ah dialogue oru rekshayum illaaa.....  VAAA DA.....	Positive 
 Ipo allarkkum manasilayille lalunni charitra padam cheytal ingane undakum enn this is odiyan 2	Negative 
 Oru 10 pravishyM kandu ttaa rashidheee Chayim kadim marakkanda	unknown_state 
 Hope all unlike hits from ikka fans	not-malayalam 
 Rajuattan fans & mammokka fans like	unknown_state 
 Trailer kandu ethil oral ella? Aru	unknown_state 
 Padam kandu .....sidheeq ikka ....karayipikum alle ..ithoru sheelavakanda	Positive 
 Ikkaaaaa masss enn vechaal ithaam masss	Positive 
 who delet madura raja trailer in youtube. yesterday kittiyirinu ippo link ullavark mathraman kanan saadikunath. wat happend	unknown_state 
 mohanlal anna ningal veru mass alla kola massaa	Positive 
 [ L ]      ABRAHAM QURESHI	unknown_state 
 6 mani aayillenkil polum ippozhe wait cheyyunna katta ettan fans like adichittu poo	unknown_state 
 Mohanlal. THE GREATEST OF ALL GREATES.	Positive 
 Pooran mamooty	Negative 
 Superb Movie. Love u Mohan Lap	not-malayalam 
 Ee flim ne support cheyyunnavar kk urapundo nigalk ithi 3 IL athikam time kandit super anenn parayan pattumo?	unknown_state 
 entho missing aanu	Mixed_feelings 
 Make a way for 200k likes	not-malayalam 
 Ellarum ikka ikkaa...Njan mathram anooo unni chettane mention cheyunnadh...Unni chettante pwoli	Positive 
 Lucifernne EzHuayallathu varakilla nnu urapaa pakshe padam pulimuragan level hittaa athu suraa	Mixed_feelings 
 madhuraraja 3 hour 111k views lalettan in minutes HAHAHA	not-malayalam 
 Raju etta ningal Malayala cinema ye Vere Level Aaakum Alle	Positive 
 Variety cinemayude rajav  mammooseeee ikkaaaaaaa	Positive 
 Eee vishu ettan aganu konduvaa ennu parayan paranju!!!!!!	Positive 
 Great film from mega star Mammookka	not-malayalam 
 Entta ponnu laletta.... Parayan vakkukal illa  Mass ka bapp	Positive 
 Ithippo enthinulla purappadanavo randalum koodi Suraj  Soubi	Positive 
 Waiting from Qatar LalettaI'd tagarkum katta support heavy 48pravasyam trailer kandu wow	Positive 
 Ee item vech nammal nammade pracharanam thakarkkum..	Positive 
 Ith nammal vijaricha unda alla makkaley ith vedi undayanu	unknown_state 
 enthe ponno enna lookkada mmmde eattan	Positive 
 Ithu kidukkum Vere Levelu Aannu Makkaleee	Positive 
 Heavy mass        പൊളി	Positive 
 15 minutes.... 151 k viewrs...	unknown_state 
 Adutha flop	Negative 
 Vere level ... Onnum parayan ella....	Positive 
 Mamooka ishtam. Ennitum Njan Lucifer kandu laletante acting Kidu anennu mammokka fan aya enik parayAthirikan pattilla..	Positive 
 Oru nalla cinema kkaayi kathirikkkunnu.    Dhayavayi ithine 100 cr pattikayil kettaruth	Mixed_feelings 
 Mass and class . Mammookka #faceofindiancinema . Nalla cinema aavatte	Positive 
 Daily 3 vattam kaanunavr undo evide?	unknown_state 
 Rajuettan director ayath kond ith jaikkuvairikkum	Positive 
 Njan oru mohanlal fan aanu ennalum trailer istapettu pwoli	Positive 
 Ikka scene vere level	Positive 
 Ithupole mooonchiya Oru padam jeevithathil kanditillaaa.....	Negative 
 Ithill Tovii polikumnn ullavar ivde like adii	unknown_state 
 Trailer kannunathinu munne dislike adicha mahanmark adaranjalikal....ivrk matram engana pattunoo ijathi kuru pottikal....kashtam...	Negative 
 NIMISHANGAL KONDU 34 K...BUT IPPO KURACHU NERAMAAI ANANGUNNILLA	unknown_state 
 Uff kidilam oru ethum pediyum kittanilla story nthayirikkumenn 5vare Kath irikkanamallo katta waiting	Positive 
 Etinum valiya surprise enni njngallu kittan ella	Positive 
 LUCIFER KI JAY  LALLETTAN POLICHU MASS  VERUM  MASSALA  MARANA MASS LOVE  YOU LALLETTAAAAA	Positive 
 Joy thakkolkaaranil ninnum oru massZz change	Positive 
 Njangada nattila shooting cheythe Prithviraj vere level	Positive 
 Happy B Day MY Dear Mammookka	not-malayalam 
 blast fdfs  Palakkad ntea own odiyan	unknown_state 
 5 million! Like adi makkale!	unknown_state 
 Padam 100 cr kayariyathinu shesham kanunnavarundo	Positive 
 Die Hard Mammookka Fans Like Here	not-malayalam 
 Myru Padam. Kaanendaayirunnu. Ookkaanam vannittu vayya.	Negative 
 Lalettan & Ikka Ki Jaiii....... Frdzzz... Fishing Videos or Tech. Thalparyam ullavar nammude chanel sandharshikuka...	unknown_state 
 Ikka kku nalla age feel cheyuunuu	Mixed_feelings 
 anusithaaraye kaanan veendi trailer kandavar ivide like cheythooli	Positive 
 Kiduuu Trailer   Lalettan polichuu Apol ee onavum ettan kondupoi	Positive 
 Njan A10 Fan ann but ikka pwolikkum katta waiting	Positive 
 Mammookkaaaa love uuuuu ingal poliyanuuuuuu 68 alla ingakk  34 aanuuuuuu	Positive 
 copy annan	Negative 
 Like adich cmnt vaayikkunnavar like adi	unknown_state 
 Pandi rajaye malarthi adichu athanu lal magic	Negative 
 Poli poli poli .... am waiting..	Positive 
 Subscribe to my channel to get you all new	not-malayalam 
 Lalelattanum raju ettanaumulla oru film kure kalamayi aagrahichirunnu  athu nadannathilulla santhosham pinne parrayanundo🤩🤩🤩🤩🤩	Positive 
 Poliiiii oru rekshem illa katta waiting	Positive 
 Dislike adicha oombanmaarude shraddhakku....  Kittiya collectionum kondu oodikko  Chekuthan ninte ettane eduthittu oookkunnund  Adyam avante kunna vayileduthu ethane rakshikk	Negative 
 369 dislike myrol ikka uyir haters myr	Negative 
 4m views 300k likes trending 1 Mollywood king  ലാലേട്ടൻ	unknown_state 
 Ittimani mannikunnel ittimani uyir mannichayan loading just 8 minutes	unknown_state 
 Telugu film pole masss  trailer	Positive 
 Hindu kalku mahiravan islaminu ebileesu christianikalkku LUCIFER	Positive 
 Mohanlal fansinte full spprt ikka pwlichadukk .	Positive 
 Padam kandit ittymaniyude trialer kannan vanavar uddoooo lalettan fans like theme adipoli	unknown_state 
 Maranamass item ente ponno  ijjathi	Positive 
 Lalletan fans like adikku . Fans power kaaniku	unknown_state 
 Happy birthday  ikka movie polkikum....	Positive 
 entay ponnoo kola kolli item vannu makkaleay	Positive 
 mass aaan ikka ninga vere level aan	Positive 
 laletta movie kku super response aanalloo	Positive 
 Mass itom. Mass dialogue. Lalettan polikum	Positive 
 Arokke endokke paranjalum ingal Mmale changan Dileepetta	Positive 
 Ee item vech nammal nammade pracharanam thakarkkum...aa item sunny alle	unknown_state 
 South India next level  Malayalam- Lucifer Telugu - bahubali Kannada - Kgf Tamil - 2.o	not-malayalam 
 Ee dislike adichavarde sredhayk enna kanditta enth mosam kanditta dislike adichathenn koode parayamo?	Negative 
 Pakaram vaikkan..ellatha prathibha....lal.... njan paranjathu sheriyalle...plse like	Positive 
 Best of luck from rocking star yash fans karnataka	not-malayalam 
 Athoru kadaya mone paranj thudangiyaal 10-30 varshathe kada parayendi varum	unknown_state 
 mohanlal ingnanu kure chavar pole irakkilla .vanalo...odukkathe varavaakum..luv u laletta	Positive 
 ithu kandu pazhaya school kaalam oorma vannavar ivide like adi only for govt scholl piller	unknown_state 
 avan Varum ente Makan Madhura Raja....	unknown_state 
 Deslike adicha ella punnara makkalkum nanni	Negative 
 Friendship day k oru cake vangi koduk...🤣🤣	unknown_state 
 Poli padam njn ella mammooty movies kanarundu itrekku disapointed akkiya oru movie aduthundayittilla	Negative 
 Freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo	Mixed_feelings 
 Aah nalla best marakkar...sound kettal thanne ariyam...ithu adutha neeraliyo odiyano aavanulla laksham aanu...daivame ee pulli ithu enthinulla purapadu aanu...🤣	Negative 
 Muppathil kooduthal thavana kanda njanalle sherikkum mess	Positive 
 avasanam kanjipole aavathirunal mathi all the best	Mixed_feelings 
 Oru tamil movie touch pole. Expect to be a good movie	Positive 
 Pulimurugan pole akkan ulla udesham bt release kazhinj parayam kollavo elliyo enn	Mixed_feelings 
 Polichu	Positive 
 Padam kanditt veendum trailer kaanan vannavar aarengilum undo enne pole	Positive 
 Ith kalki allaa ith kathi aahnu itiri	Mixed_feelings 
 Swantham panavum padavum aauapol experimentation undavumo;)	Mixed_feelings 
 Padam ettunila pottum ennu urappullavar like..	Negative 
 Ayyeeee....dialouge presentation ottum illa....evan enge nayakan ayi? Lalunni....evanano swayam complete actor ennu vilikanee.....myran	Negative 
 mammookkaye ee traileril kandu njettattavar aarum undavilla !	Positive 
 Oru thrilling und...  Padathilum ith muzhuneelam undakumennu karuthunnavar...  Like here	Positive 
 Telugu people from telangana like here	not-malayalam 
 4  m views.... 300 k likes...	unknown_state 
 Ee cinemayke katta wait cheyyunnavarke like adikkam	unknown_state 
 Aayea.... ithu oru unda aavolo.... boar ....	Negative 
 enth moonjiya padam oombiya kadha parachil avante konathile padam	Negative 
 mammutty guest role aanenn thonunnu piller pwolichu 🤘🤘	unknown_state 
 300 cr adikkum annullavar like adi	unknown_state 
 Haneef adeni  Ninakevdunna mone ijjathi kolakolly items kitenne Vere level	Positive 
 Ithra pettenn 12 k likes	unknown_state 
 Padam pottumn orapulavar ivide like adik	unknown_state 
 No words to say katta pwoli van mass	Positive 
 Petrol vila karanam raja cycilil. polichu!!!!!	Positive 
 Mamankathinte naatukar tirur tirunnavayakkar adi like	unknown_state 
 Ikkenem akkenem kanan vannavar like adi...	unknown_state 
 Pala chettakalum chelakkatte ith onnonnara padaman	Positive 
 Licifer vannna ennenthe pooram vanu.....madhuraraja 6 manik thanne poyi......but l is loading...coming....minutes left	Positive 
 theateril elaarkum moonjiya expression aannallo kandu kazhinju	Negative 
 Ada paavigala idho edho youtube advertisement nu illada naan swipe pannitu poiten	not-malayalam 
 E oru trailarinu vendiyanu njan kathirunnathu powliyanu... Kiduvanu... katta massanu....	Positive 
 Theatre il ninnu nenjum virich irangan aavo entho - oru odiyan orma	unknown_state 
 Malayala cinema yude thalavara maattum e padam	Positive 
 0:40 indian Flag Ulta q hai?	not-malayalam 
 eth 14k alavalathikal aanu dislike adichath	Negative 
 Kidu trailer oru rakshem illa katta waiting	Positive 
 KGF kanda oru effect trailer kandapol kitty	Positive 
 Subtitle undenkil views kooduthal kittumaayirunnu. Like if u agree	unknown_state 
 Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal	Positive 
 Surajettan ippol kadhapathramayi jeevikkukayanu.. mikka cinemakalilum	Positive 
 Polichittund Lal ettan fans like adi	Positive 
 pwolikkum #Unni #mammukka oru valya vijayam aakatte	Positive 
 Padam kand kazhinjathin shesham vannavar like adikk	unknown_state 
 Pothirachi oru 4 kilo aanu 2 alla	unknown_state 
 1Lakh 50k+ views and 95k+ Likes What matters....? Lalettan Matters	not-malayalam 
 Kolakolli Item Ikka war mode on	Positive 
 ട്രൈലെർ കിടു  Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans	Positive 
 onnil kooduthal thavana trailer kandavar pls like here	Positive 
 uff trailer  mamuka mohanlal legends aanu oru tharkavum venda	Positive 
 1:23 PREDATOR movie BGM copycat !!! deepak dev anna	unknown_state 
 HAPPY BIRTHDAY IKKKAAAAAAA  LOVE YOU IKKKAAAAAAAAA	Positive 
 65 k ലൈക്‌ 16 k view hangayi	unknown_state 
 Ithilum bhayankara suspense aayi Mammukka police aayirikuo	unknown_state 
 massakkan  3.14 m venda 1.46 mathi love you raja	Positive 
 Jai marikkunnath kandappol othiri sangadamaayi	Negative 
